No,Tanggal,Nama,Awal,Tambahan,Penjualan,Diambil,Sisa,Total
492,28/02/2022,Bronis Oven,0,0,0,0,0,0
493,28/02/2022,F 20,1,1,0,0,2,0
494,28/02/2022,B 20,1,1,0,0,2,0
495,28/02/2022,F Kacang,0,0,0,0,0,0
496,28/02/2022,B Kacang,0,0,0,0,0,0
497,28/02/2022,Marmer Kotak,2,1,1,0,2,1
498,28/02/2022,Marmer Bulat,1,1,1,0,1,1
499,28/02/2022,Pandan Kotak,2,1,1,0,2,1
500,28/02/2022,Pandan Bulat,1,1,1,0,1,1
501,28/02/2022,Chiffon Keju,0,0,0,0,0,0
502,28/02/2022,Chiffon Biasa,0,0,0,0,0,0
503,28/02/2022,Bakpia,0,0,0,0,0,0
504,28/02/2022,Tawar,2,4,4,0,2,4
505,28/02/2022,Taker,13,0,0,0,13,0
506,28/02/2022,Lapis Warna 20 cm Kotak,0,0,0,0,0,0
507,28/02/2022,Lapis Warna 20 cm Bulat,0,0,0,0,0,0
508,28/02/2022,Lapis Warna 18 cm Kotak,0,0,0,0,0,0
509,28/02/2022,Roll Nanas K,0,0,0,0,0,0
510,28/02/2022,Roll Coklat B,1,1,1,0,1,1
511,28/02/2022,Roll Coklat K,1,2,1,0,2,1
512,28/02/2022,Cake Tape,2,0,1,0,1,1
513,28/02/2022,Cake Spekuk,0,0,0,0,0,0
514,28/02/2022,Cake Keju,2,2,1,0,3,1
515,28/02/2022,Cake Keju Meses,0,2,2,0,0,2
516,28/02/2022,Cake Meses,0,0,0,0,0,0
517,28/02/2022,Aloha,3,2,4,0,1,4
518,28/02/2022,Abon,5,2,4,0,3,4
519,28/02/2022,Ayam,3,2,2,0,3,2
520,28/02/2022,Almond,0,0,0,0,0,0
521,28/02/2022,Cocopandan,3,0,2,0,1,2
522,28/02/2022,Cheesy,0,0,0,0,0,0
523,28/02/2022,Chocy Lover,5,2,3,0,4,3
524,28/02/2022,Cream Keju,2,2,4,0,0,4
525,28/02/2022,Durian,2,2,1,0,3,1
526,28/02/2022,Long Stik,7,0,0,0,7,0
527,28/02/2022,Rapisa,2,0,0,0,2,0
528,28/02/2022,Space Jam,3,0,2,0,1,2
529,28/02/2022,Pisang Coklat,6,6,11,0,1,11
530,28/02/2022,Kacang Merah,1,2,1,0,2,1
531,28/02/2022,Vanilla,1,0,1,0,0,1
532,28/02/2022,Banana,2,0,1,0,1,1
533,28/02/2022,Mocca,0,0,0,0,0,0
534,28/02/2022,Susu,0,0,0,0,0,0
535,28/02/2022,Srikaya,0,9,1,0,8,1
536,28/02/2022,Roman Tape,6,0,6,0,0,6
537,28/02/2022,Donat,0,0,0,0,0,0
538,28/02/2022,Krumpul,4,4,6,0,2,6
539,28/02/2022,Tiramisu,0,0,0,0,0,0
540,01/03/2022,Bronis Kukus,4,3,3,0,4,3
541,01/03/2022,Bronis Oven,0,3,0,0,3,0
542,01/03/2022,F 20,2,0,1,0,1,1
543,01/03/2022,B 20,2,0,1,0,1,1
544,01/03/2022,F Kacang,0,0,0,0,0,0
545,01/03/2022,B Kacang,0,0,0,0,0,0
546,01/03/2022,Marmer Kotak,2,0,1,0,1,1
547,01/03/2022,Marmer Bulat,2,0,2,0,0,2
548,01/03/2022,Pandan Kotak,2,0,1,0,1,1
549,01/03/2022,Pandan Bulat,1,0,1,0,0,1
550,01/03/2022,Chiffon Keju,0,0,0,0,0,0
551,01/03/2022,Chiffon Biasa,0,0,0,0,0,0
552,01/03/2022,Bakpia,0,0,0,0,0,0
553,01/03/2022,Tawar,2,4,2,0,4,2
554,01/03/2022,Taker,13,0,0,0,13,0
555,01/03/2022,Lapis Warna 20 cm Kotak,0,0,0,0,0,0
556,01/03/2022,Lapis Warna 20 cm Bulat,0,0,0,0,0,0
557,01/03/2022,Lapis Warna 18 cm Kotak,0,0,0,0,0,0
558,01/03/2022,Roll Nanas K,0,5,0,0,5,0
559,01/03/2022,Roll Coklat B,1,1,0,0,2,0
560,01/03/2022,Roll Coklat K,2,2,3,0,1,3
561,01/03/2022,Cake Tape,1,3,2,0,2,2
562,01/03/2022,Cake Spekuk,0,0,0,0,0,0
563,01/03/2022,Cake Keju,3,1,2,0,2,2
564,01/03/2022,Cake Keju Meses,0,3,3,0,0,3
565,01/03/2022,Cake Meses,0,0,0,0,0,0
566,01/03/2022,Aloha,1,0,0,0,1,0
567,01/03/2022,Abon,3,0,3,0,0,3
568,01/03/2022,Ayam,3,0,2,0,1,2
569,01/03/2022,Almond,0,0,0,0,0,0
570,01/03/2022,Cocopandan,1,0,1,0,0,1
571,01/03/2022,Cheesy,0,0,0,0,0,0
572,01/03/2022,Chocy Lover,4,0,4,0,0,4
573,01/03/2022,Cream Keju,0,0,0,0,0,0
574,01/03/2022,Durian,3,0,2,0,1,2
575,01/03/2022,Long Stik,7,0,7,0,0,7
576,01/03/2022,Rapisa,2,0,2,0,0,2
577,01/03/2022,Space Jam,1,0,1,0,0,1
578,01/03/2022,Pisang Coklat,1,0,0,0,1,0
579,01/03/2022,Kacang Merah,2,0,1,0,1,1
580,01/03/2022,Vanilla,0,0,0,0,0,0
581,01/03/2022,Banana,1,0,1,0,0,1
582,01/03/2022,Mocca,0,0,0,0,0,0
583,01/03/2022,Susu,0,0,0,0,0,0
584,01/03/2022,Srikaya,8,0,0,0,8,0
585,01/03/2022,Roman Tape,0,6,1,0,5,1
586,01/03/2022,Donat,0,0,0,0,0,0
587,01/03/2022,Krumpul,2,0,0,0,2,0
588,01/03/2022,Tiramisu,0,0,0,0,0,0
589,02/03/2022,Bronis Kukus,4,4,1,0,7,1
590,02/03/2022,Bronis Oven,3,0,0,0,3,0
591,02/03/2022,F 20,1,1,1,0,1,1
592,02/03/2022,B 20,1,1,1,0,1,1
593,02/03/2022,F Kacang,0,0,0,0,0,0
594,02/03/2022,B Kacang,0,0,0,0,0,0
595,02/03/2022,Marmer Kotak,1,1,0,0,2,0
596,02/03/2022,Marmer Bulat,0,1,0,0,1,0
597,02/03/2022,Pandan Kotak,1,1,0,0,2,0
598,02/03/2022,Pandan Bulat,0,1,0,0,1,0
599,02/03/2022,Chiffon Keju,0,0,0,0,0,0
600,02/03/2022,Chiffon Biasa,0,0,0,0,0,0
601,02/03/2022,Bakpia,0,0,0,0,0,0
602,02/03/2022,Tawar,4,4,3,0,5,3
603,02/03/2022,Taker,13,0,0,0,13,0
604,02/03/2022,Lapis Warna 20 cm Kotak,0,0,0,0,0,0
605,02/03/2022,Lapis Warna 20 cm Bulat,0,0,0,0,0,0
606,02/03/2022,Lapis Warna 18 cm Kotak,0,0,0,0,0,0
607,02/03/2022,Roll Nanas K,5,0,4,1,0,5
608,02/03/2022,Roll Coklat B,2,1,2,0,1,2
609,02/03/2022,Roll Coklat K,1,2,2,0,1,2
610,02/03/2022,Cake Tape,2,3,0,0,5,0
611,02/03/2022,Cake Spekuk,0,0,0,0,0,0
612,02/03/2022,Cake Keju,2,1,0,0,3,0
613,02/03/2022,Cake Keju Meses,0,3,0,0,3,0
614,02/03/2022,Cake Meses,0,0,0,0,0,0
615,02/03/2022,Aloha,1,0,1,0,0,1
616,02/03/2022,Abon,0,3,0,0,3,0
617,02/03/2022,Ayam,1,0,1,0,0,1
618,02/03/2022,Almond,0,0,0,0,0,0
619,02/03/2022,Cocopandan,0,0,0,0,0,0
620,02/03/2022,Cheesy,0,0,0,0,0,0
621,02/03/2022,Chocy Lover,0,3,0,0,3,0
622,02/03/2022,Cream Keju,0,10,1,0,9,1
623,02/03/2022,Durian,1,0,1,0,0,1
624,02/03/2022,Long Stik,0,2,0,0,2,0
625,02/03/2022,Rapisa,0,4,2,0,2,2
626,02/03/2022,Space Jam,0,0,0,0,0,0
627,02/03/2022,Pisang Coklat,1,9,1,0,9,1
628,02/03/2022,Kacang Merah,1,3,1,0,3,1
629,02/03/2022,Vanilla,0,0,0,0,0,0
630,02/03/2022,Banana,0,0,0,0,0,0
631,02/03/2022,Mocca,0,0,0,0,0,0
632,02/03/2022,Susu,0,0,0,0,0,0
633,02/03/2022,Srikaya,8,0,8,0,0,8
634,02/03/2022,Roman Tape,5,6,5,0,6,5
635,02/03/2022,Donat,0,0,0,0,0,0
636,02/03/2022,Krumpul,2,6,2,0,6,2
637,02/03/2022,Tiramisu,0,0,0,0,0,0
638,03/03/2022,Bronis Kukus,7,0,5,0,2,5
639,03/03/2022,Bronis Oven,3,0,0,0,3,0
640,03/03/2022,F 20,1,0,0,0,1,0
641,03/03/2022,B 20,1,0,0,0,1,0
642,03/03/2022,F Kacang,0,0,0,0,0,0
643,03/03/2022,B Kacang,0,0,0,0,0,0
644,03/03/2022,Marmer Kotak,2,0,1,0,1,1
645,03/03/2022,Marmer Bulat,1,0,0,0,1,0
646,03/03/2022,Pandan Kotak,2,0,1,0,1,1
647,03/03/2022,Pandan Bulat,1,0,0,0,1,0
648,03/03/2022,Chiffon Keju,0,0,0,0,0,0
649,03/03/2022,Chiffon Biasa,0,0,0,0,0,0
650,03/03/2022,Bakpia,0,0,0,0,0,0
651,03/03/2022,Tawar,5,4,5,0,4,5
652,03/03/2022,Taker,13,0,1,0,12,1
653,03/03/2022,Lapis Warna 20 cm Kotak,0,0,0,0,0,0
654,03/03/2022,Lapis Warna 20 cm Bulat,0,0,0,0,0,0
655,03/03/2022,Lapis Warna 18 cm Kotak,0,0,0,0,0,0
656,03/03/2022,Roll Nanas K,0,0,0,0,0,0
657,03/03/2022,Roll Coklat B,1,0,0,0,1,0
658,03/03/2022,Roll Coklat K,1,0,0,0,1,0
659,03/03/2022,Cake Tape,5,0,5,0,0,5
660,03/03/2022,Cake Spekuk,0,0,0,0,0,0
661,03/03/2022,Cake Keju,3,0,1,0,2,1
662,03/03/2022,Cake Keju Meses,3,0,0,0,3,0
663,03/03/2022,Cake Meses,0,0,0,0,0,0
664,03/03/2022,Aloha,0,0,0,0,0,0
665,03/03/2022,Abon,3,0,0,0,3,0
666,03/03/2022,Ayam,0,0,0,0,0,0
667,03/03/2022,Almond,0,13,0,0,13,0
668,03/03/2022,Cocopandan,0,0,0,0,0,0
669,03/03/2022,Cheesy,0,0,0,0,0,0
670,03/03/2022,Chocy Lover,3,0,0,0,3,0
671,03/03/2022,Cream Keju,9,0,0,0,9,0
672,03/03/2022,Durian,0,0,0,0,0,0
673,03/03/2022,Long Stik,2,0,0,0,2,0
674,03/03/2022,Rapisa,2,0,0,0,2,0
675,03/03/2022,Space Jam,0,0,0,0,0,0
676,03/03/2022,Pisang Coklat,9,0,1,0,8,1
677,03/03/2022,Kacang Merah,3,0,0,0,3,0
678,03/03/2022,Vanilla,0,0,0,0,0,0
679,03/03/2022,Banana,0,0,0,0,0,0
680,03/03/2022,Mocca,0,0,0,0,0,0
681,03/03/2022,Susu,0,0,0,0,0,0
682,03/03/2022,Srikaya,0,0,0,0,0,0
683,03/03/2022,Roman Tape,6,0,0,0,6,0
684,03/03/2022,Donat,0,0,0,0,0,0
685,03/03/2022,Krumpul,6,0,0,0,6,0
686,03/03/2022,Tiramisu,0,0,0,0,0,0
687,04/03/2022,Bronis Kukus,2,4,3,0,3,3
688,04/03/2022,Bronis Oven,3,0,0,0,3,0
689,04/03/2022,F 20,1,1,0,0,2,0
690,04/03/2022,B 20,1,1,0,0,2,0
691,04/03/2022,F Kacang,0,0,0,0,0,0
692,04/03/2022,B Kacang,0,0,0,0,0,0
693,04/03/2022,Marmer Kotak,1,0,0,0,1,0
694,04/03/2022,Marmer Bulat,1,0,0,0,1,0
695,04/03/2022,Pandan Kotak,1,0,1,0,0,1
696,04/03/2022,Pandan Bulat,1,0,1,0,0,1
697,04/03/2022,Chiffon Keju,0,0,0,0,0,0
698,04/03/2022,Chiffon Biasa,0,0,0,0,0,0
699,04/03/2022,Bakpia,0,0,0,0,0,0
700,04/03/2022,Tawar,4,4,4,0,4,4
701,04/03/2022,Taker,12,0,0,0,12,0
702,04/03/2022,Lapis Warna 20 cm Kotak,0,0,0,0,0,0
703,04/03/2022,Lapis Warna 20 cm Bulat,0,0,0,0,0,0
704,04/03/2022,Lapis Warna 18 cm Kotak,0,0,0,0,0,0
705,04/03/2022,Roll Nanas K,0,0,0,0,0,0
706,04/03/2022,Roll Coklat B,1,0,1,0,0,1
707,04/03/2022,Roll Coklat K,1,0,1,0,0,1
708,04/03/2022,Cake Tape,1,3,0,0,4,0
709,04/03/2022,Cake Spekuk,0,0,0,0,0,0
710,04/03/2022,Cake Keju,2,2,1,0,3,1
711,04/03/2022,Cake Keju Meses,3,2,0,0,5,0
712,04/03/2022,Cake Meses,0,0,0,0,0,0
713,04/03/2022,Aloha,0,2,0,0,2,0
714,04/03/2022,Abon,3,1,1,0,3,1
715,04/03/2022,Ayam,0,2,1,0,1,1
716,04/03/2022,Almond,13,0,4,0,9,4
717,04/03/2022,Cocopandan,0,2,0,0,2,0
718,04/03/2022,Cheesy,0,0,0,0,0,0
719,04/03/2022,Chocy Lover,3,2,0,0,5,0
720,04/03/2022,Cream Keju,9,2,3,0,8,3
721,04/03/2022,Durian,0,2,0,0,2,0
722,04/03/2022,Long Stik,2,2,1,0,3,1
723,04/03/2022,Rapisa,2,2,2,0,2,2
724,04/03/2022,Space Jam,0,2,0,0,2,0
725,04/03/2022,Pisang Coklat,8,4,3,0,9,3
726,04/03/2022,Kacang Merah,3,2,2,0,3,2
727,04/03/2022,Vanilla,0,0,0,0,0,0
728,04/03/2022,Banana,0,2,0,0,2,0
729,04/03/2022,Mocca,0,0,0,0,0,0
730,04/03/2022,Susu,0,0,0,0,0,0
731,04/03/2022,Srikaya,0,0,0,0,0,0
732,04/03/2022,Roman Tape,6,6,0,0,12,0
733,04/03/2022,Donat,0,0,0,0,0,0
734,04/03/2022,Krumpul,6,0,0,0,6,0
735,04/03/2022,Tiramisu,0,0,0,0,0,0
736,05/03/2022,Bronis Kukus,3,4,1,0,6,1
737,05/03/2022,Bronis Oven,3,0,0,0,3,0
738,05/03/2022,F 20,2,1,2,0,1,2
739,05/03/2022,B 20,2,1,1,0,2,1
740,05/03/2022,F Kacang,0,0,0,0,0,0
741,05/03/2022,B Kacang,0,0,0,0,0,0
742,05/03/2022,Marmer Kotak,1,1,1,0,1,1
743,05/03/2022,Marmer Bulat,1,1,0,0,2,0
744,05/03/2022,Pandan Kotak,0,3,1,0,2,1
745,05/03/2022,Pandan Bulat,0,2,0,0,2,0
746,05/03/2022,Chiffon Keju,0,0,0,0,0,0
747,05/03/2022,Chiffon Biasa,0,0,0,0,0,0
748,05/03/2022,Bakpia,0,0,0,0,0,0
749,05/03/2022,Tawar,3,4,5,0,2,5
750,05/03/2022,Taker,12,0,0,0,12,0
751,05/03/2022,Lapis Warna 20 cm Kotak,0,0,0,0,0,0
752,05/03/2022,Lapis Warna 20 cm Bulat,0,0,0,0,0,0
753,05/03/2022,Lapis Warna 18 cm Kotak,0,0,0,0,0,0
754,05/03/2022,Roll Nanas K,0,0,0,0,0,0
755,05/03/2022,Roll Coklat B,0,1,0,0,1,0
756,05/03/2022,Roll Coklat K,0,2,0,0,2,0
757,05/03/2022,Cake Tape,4,0,4,0,0,4
758,05/03/2022,Cake Spekuk,0,0,0,0,0,0
759,05/03/2022,Cake Keju,3,1,1,0,3,1
760,05/03/2022,Cake Keju Meses,5,3,4,0,4,4
761,05/03/2022,Cake Meses,0,0,0,0,0,0
762,05/03/2022,Aloha,2,0,2,0,0,2
763,05/03/2022,Abon,3,0,2,0,1,2
764,05/03/2022,Ayam,1,0,0,0,1,0
765,05/03/2022,Almond,9,0,1,0,8,1
766,05/03/2022,Cocopandan,2,0,1,0,1,1
767,05/03/2022,Cheesy,0,0,0,0,0,0
768,05/03/2022,Chocy Lover,5,0,5,0,0,5
769,05/03/2022,Cream Keju,8,0,7,0,1,7
770,05/03/2022,Durian,2,0,0,0,2,0
771,05/03/2022,Long Stik,3,0,2,0,1,2
772,05/03/2022,Rapisa,2,0,1,0,1,1
773,05/03/2022,Space Jam,2,0,0,0,2,0
774,05/03/2022,Pisang Coklat,9,5,6,3,5,9
775,05/03/2022,Kacang Merah,3,2,0,3,2,3
776,05/03/2022,Vanilla,0,0,0,0,0,0
777,05/03/2022,Banana,2,0,0,0,2,0
778,05/03/2022,Mocca,0,0,0,0,0,0
779,05/03/2022,Susu,0,0,0,0,0,0
780,05/03/2022,Srikaya,0,0,0,0,0,0
781,05/03/2022,Roman Tape,12,0,8,0,4,8
782,05/03/2022,Donat,0,0,0,0,0,0
783,05/03/2022,Krumpul,6,4,7,0,3,7
784,05/03/2022,Tiramisu,0,0,0,0,0,0
785,06/03/2022,Bronis Kukus,6,0,0,0,6,0
786,06/03/2022,Bronis Oven,3,0,0,0,3,0
787,06/03/2022,F 20,1,0,0,0,1,0
788,06/03/2022,B 20,2,0,0,0,2,0
789,06/03/2022,F Kacang,0,0,0,0,0,0
790,06/03/2022,B Kacang,0,0,0,0,0,0
791,06/03/2022,Marmer Kotak,1,0,0,0,1,0
792,06/03/2022,Marmer Bulat,2,0,2,0,0,2
793,06/03/2022,Pandan Kotak,2,0,0,0,2,0
794,06/03/2022,Pandan Bulat,2,0,1,0,1,1
795,06/03/2022,Chiffon Keju,0,0,0,0,0,0
796,06/03/2022,Chiffon Biasa,0,0,0,0,0,0
797,06/03/2022,Bakpia,0,0,0,0,0,0
798,06/03/2022,Tawar,2,0,1,0,1,1
799,06/03/2022,Taker,12,0,0,0,12,0
800,06/03/2022,Lapis Warna 20 cm Kotak,0,0,0,0,0,0
801,06/03/2022,Lapis Warna 20 cm Bulat,0,0,0,0,0,0
802,06/03/2022,Lapis Warna 18 cm Kotak,0,0,0,0,0,0
803,06/03/2022,Roll Nanas K,0,0,0,0,0,0
804,06/03/2022,Roll Coklat B,1,0,0,0,1,0
805,06/03/2022,Roll Coklat K,2,0,0,0,2,0
806,06/03/2022,Cake Tape,0,0,0,0,0,0
807,06/03/2022,Cake Spekuk,0,0,0,0,0,0
808,06/03/2022,Cake Keju,3,0,0,0,3,0
809,06/03/2022,Cake Keju Meses,4,0,0,0,4,0
810,06/03/2022,Cake Meses,0,0,0,0,0,0
811,06/03/2022,Aloha,0,0,0,0,0,0
812,06/03/2022,Abon,1,0,0,0,1,0
813,06/03/2022,Ayam,1,0,0,0,1,0
814,06/03/2022,Almond,8,0,7,1,0,8
815,06/03/2022,Cocopandan,1,0,0,0,1,0
816,06/03/2022,Cheesy,0,0,0,0,0,0
817,06/03/2022,Chocy Lover,0,0,0,0,0,0
818,06/03/2022,Cream Keju,1,0,0,0,1,0
819,06/03/2022,Durian,2,0,0,0,2,0
820,06/03/2022,Long Stik,1,0,1,0,0,1
821,06/03/2022,Rapisa,1,0,1,0,0,1
822,06/03/2022,Space Jam,2,0,0,0,2,0
823,06/03/2022,Pisang Coklat,5,0,4,0,1,4
824,06/03/2022,Kacang Merah,2,0,0,0,2,0
825,06/03/2022,Vanilla,0,0,0,0,0,0
826,06/03/2022,Banana,2,0,0,0,2,0
827,06/03/2022,Mocca,0,0,0,0,0,0
828,06/03/2022,Susu,0,0,0,0,0,0
829,06/03/2022,Srikaya,0,0,0,0,0,0
830,06/03/2022,Roman Tape,4,0,1,0,3,1
831,06/03/2022,Donat,0,0,0,0,0,0
832,06/03/2022,Krumpul,3,7,2,0,8,2
833,06/03/2022,Tiramisu,0,0,0,0,0,0
834,07/03/2022,Bronis Kukus,6,2,2,0,6,2
835,07/03/2022,Bronis Oven,3,0,1,0,2,1
836,07/03/2022,F 20,1,2,2,0,1,2
837,07/03/2022,B 20,1,1,0,1,1,1
838,07/03/2022,F Kacang,0,0,0,0,0,0
839,07/03/2022,B Kacang,0,0,0,0,0,0
840,07/03/2022,Marmer Kotak,1,1,0,0,2,0
841,07/03/2022,Marmer Bulat,0,1,0,0,1,0
842,07/03/2022,Pandan Kotak,2,1,1,0,2,1
843,07/03/2022,Pandan Bulat,1,1,1,0,1,1
844,07/03/2022,Chiffon Keju,0,0,0,0,0,0
845,07/03/2022,Chiffon Biasa,0,0,0,0,0,0
846,07/03/2022,Bakpia,0,0,0,0,0,0
847,07/03/2022,Tawar,1,4,1,0,4,1
848,07/03/2022,Taker,12,0,0,0,12,0
849,07/03/2022,Lapis Warna 20 cm Kotak,0,0,0,0,0,0
850,07/03/2022,Lapis Warna 20 cm Bulat,0,0,0,0,0,0
851,07/03/2022,Lapis Warna 18 cm Kotak,0,0,0,0,0,0
852,07/03/2022,Roll Nanas K,0,0,0,0,0,0
853,07/03/2022,Roll Coklat B,1,1,1,0,1,1
854,07/03/2022,Roll Coklat K,1,2,2,0,1,2
855,07/03/2022,Cake Tape,0,2,0,0,2,0
856,07/03/2022,Cake Spekuk,0,0,0,0,0,0
857,07/03/2022,Cake Keju,3,2,1,1,3,2
858,07/03/2022,Cake Keju Meses,4,2,2,0,4,2
859,07/03/2022,Cake Meses,0,0,0,0,0,0
860,07/03/2022,Aloha,0,2,2,0,0,2
861,07/03/2022,Abon,2,3,3,0,2,3
862,07/03/2022,Ayam,1,0,0,0,1,0
863,07/03/2022,Almond,0,0,0,0,0,0
864,07/03/2022,Cocopandan,1,2,3,0,0,3
865,07/03/2022,Cheesy,0,6,1,1,4,2
866,07/03/2022,Chocy Lover,0,2,2,0,0,2
867,07/03/2022,Cream Keju,1,2,2,0,1,2
868,07/03/2022,Durian,2,2,4,0,0,4
869,07/03/2022,Long Stik,0,2,1,0,1,1
870,07/03/2022,Rapisa,0,2,0,0,2,0
871,07/03/2022,Space Jam,2,2,4,0,0,4
872,07/03/2022,Pisang Coklat,1,6,6,0,1,6
873,07/03/2022,Kacang Merah,2,3,3,0,2,3
874,07/03/2022,Vanilla,0,2,2,0,0,2
875,07/03/2022,Banana,2,2,4,0,0,4
876,07/03/2022,Mocca,0,0,0,0,0,0
877,07/03/2022,Susu,0,9,2,0,7,2
878,07/03/2022,Srikaya,0,0,0,0,0,0
879,07/03/2022,Roman Tape,3,4,4,0,3,4
880,07/03/2022,Donat,0,4,0,0,4,0
881,07/03/2022,Krumpul,8,4,2,0,10,2
882,07/03/2022,Tiramisu,0,0,0,0,0,0
883,08/03/2022,Bronis Kukus,6,0,6,0,0,6
884,08/03/2022,Bronis Oven,2,0,0,0,2,0
885,08/03/2022,F 20,1,0,0,0,1,0
886,08/03/2022,B 20,1,0,1,0,0,1
887,08/03/2022,F Kacang,0,0,0,0,0,0
888,08/03/2022,B Kacang,0,0,0,0,0,0
889,08/03/2022,Marmer Kotak,2,0,1,0,1,1
890,08/03/2022,Marmer Bulat,1,0,0,0,1,0
891,08/03/2022,Pandan Kotak,2,0,1,0,1,1
892,08/03/2022,Pandan Bulat,1,0,0,0,1,0
893,08/03/2022,Chiffon Keju,0,0,0,0,0,0
894,08/03/2022,Chiffon Biasa,0,0,0,0,0,0
895,08/03/2022,Bakpia,0,0,0,0,0,0
896,08/03/2022,Tawar,4,4,2,0,6,2
897,08/03/2022,Taker,12,0,0,0,12,0
898,08/03/2022,Lapis Warna 20 cm Kotak,0,0,0,0,0,0
899,08/03/2022,Lapis Warna 20 cm Bulat,0,0,0,0,0,0
900,08/03/2022,Lapis Warna 18 cm Kotak,0,0,0,0,0,0
901,08/03/2022,Roll Nanas K,0,0,0,0,0,0
902,08/03/2022,Roll Coklat B,1,0,0,0,1,0
903,08/03/2022,Roll Coklat K,1,0,0,0,1,0
904,08/03/2022,Cake Tape,2,0,0,0,2,0
905,08/03/2022,Cake Spekuk,0,0,0,0,0,0
906,08/03/2022,Cake Keju,3,0,1,0,2,1
907,08/03/2022,Cake Keju Meses,4,0,3,0,1,3
908,08/03/2022,Cake Meses,0,0,0,0,0,0
909,08/03/2022,Aloha,0,3,0,0,3,0
910,08/03/2022,Abon,1,5,1,0,5,1
911,08/03/2022,Ayam,1,0,1,0,0,1
912,08/03/2022,Almond,0,0,0,0,0,0
913,08/03/2022,Cocopandan,0,2,2,0,0,2
914,08/03/2022,Cheesy,4,0,4,0,0,4
915,08/03/2022,Chocy Lover,0,3,0,0,3,0
916,08/03/2022,Cream Keju,1,2,3,0,0,3
917,08/03/2022,Durian,0,2,1,0,1,1
918,08/03/2022,Long Stik,1,2,1,0,2,1
919,08/03/2022,Rapisa,2,2,4,0,0,4
920,08/03/2022,Space Jam,0,2,2,0,0,2
921,08/03/2022,Pisang Coklat,1,10,10,0,1,10
922,08/03/2022,Kacang Merah,2,3,1,0,4,1
923,08/03/2022,Vanilla,0,2,2,0,0,2
924,08/03/2022,Banana,0,2,2,0,0,2
925,08/03/2022,Mocca,0,1,1,0,0,1
926,08/03/2022,Susu,7,0,0,0,7,0
927,08/03/2022,Srikaya,0,0,0,0,0,0
928,08/03/2022,Roman Tape,3,0,1,0,2,1
929,08/03/2022,Donat,4,0,4,0,0,4
930,08/03/2022,Krumpul,10,4,9,2,3,11
931,08/03/2022,Tiramisu,0,0,0,0,0,0
932,09/03/2022,Bronis Kukus,0,4,4,0,0,4
933,09/03/2022,Bronis Oven,2,0,0,0,2,0
934,09/03/2022,F 20,1,1,1,0,1,1
935,09/03/2022,B 20,0,1,1,0,0,1
936,09/03/2022,F Kacang,0,0,0,0,0,0
937,09/03/2022,B Kacang,0,0,0,0,0,0
938,09/03/2022,Marmer Kotak,1,2,0,0,3,0
939,09/03/2022,Marmer Bulat,1,2,0,0,3,0
940,09/03/2022,Pandan Kotak,1,2,1,0,2,1
941,09/03/2022,Pandan Bulat,0,1,0,0,1,0
942,09/03/2022,Chiffon Keju,0,0,0,0,0,0
943,09/03/2022,Chiffon Biasa,0,0,0,0,0,0
944,09/03/2022,Bakpia,0,0,0,0,0,0
945,09/03/2022,Tawar,6,4,5,0,5,5
946,09/03/2022,Taker,12,0,0,0,12,0
947,09/03/2022,Lapis Warna 20 cm Kotak,0,0,0,0,0,0
948,09/03/2022,Lapis Warna 20 cm Bulat,0,0,0,0,0,0
949,09/03/2022,Lapis Warna 18 cm Kotak,0,0,0,0,0,0
950,09/03/2022,Roll Nanas K,0,0,0,0,0,0
951,09/03/2022,Roll Coklat B,1,0,1,0,0,1
952,09/03/2022,Roll Coklat K,1,0,1,0,0,1
953,09/03/2022,Cake Tape,2,0,2,0,0,2
954,09/03/2022,Cake Spekuk,0,0,0,0,0,0
955,09/03/2022,Cake Keju,2,1,0,0,3,0
956,09/03/2022,Cake Keju Meses,1,3,1,0,3,1
957,09/03/2022,Cake Meses,0,0,0,0,0,0
958,09/03/2022,Aloha,3,0,1,0,2,1
959,09/03/2022,Abon,5,0,0,0,5,0
960,09/03/2022,Ayam,0,4,2,0,2,2
961,09/03/2022,Almond,0,0,0,0,0,0
962,09/03/2022,Cocopandan,0,2,0,0,2,0
963,09/03/2022,Cheesy,0,0,0,0,0,0
964,09/03/2022,Chocy Lover,3,0,3,0,0,3
965,09/03/2022,Cream Keju,0,2,0,0,2,0
966,09/03/2022,Durian,1,0,0,0,1,0
967,09/03/2022,Long Stik,2,0,0,0,2,0
968,09/03/2022,Rapisa,0,2,0,0,2,0
969,09/03/2022,Space Jam,0,2,0,0,2,0
970,09/03/2022,Pisang Coklat,1,6,3,0,4,3
971,09/03/2022,Kacang Merah,4,0,1,0,3,1
972,09/03/2022,Vanilla,0,0,0,0,0,0
973,09/03/2022,Banana,0,2,2,0,0,2
974,09/03/2022,Mocca,0,0,0,0,0,0
975,09/03/2022,Susu,7,0,0,7,0,7
976,09/03/2022,Srikaya,0,0,0,0,0,0
977,09/03/2022,Roman Tape,2,0,2,0,0,2
978,09/03/2022,Donat,0,0,0,0,0,0
979,09/03/2022,Krumpul,3,0,3,0,0,3
980,09/03/2022,Tiramisu,0,0,0,0,0,0
981,10/03/2022,Bronis Kukus,0,5,3,0,2,3
982,10/03/2022,Bronis Oven,2,0,0,0,2,0
983,10/03/2022,F 20,1,1,0,0,2,0
984,10/03/2022,B 20,0,1,0,0,1,0
